,0,1,2,3,4,5
56,0.07315634218289085,0.06843657817109144,0.06588003933136677,0.0,0.07472959685349066,0.046214355948869225
57,0.07322834645669292,0.06771653543307087,0.06404199475065617,0.0,0.07454068241469816,0.048293963254593175
58,0.0580168776371308,0.052039381153305204,0.048874824191279885,0.0,0.06188466947960619,0.03867791842475387
59,0.07608011084519462,0.07053785111474997,0.07104169290842675,0.0,0.07759163622622496,0.04937649578032498
60,0.06129032258064516,0.05443548387096774,0.05040322580645161,0.0,0.06532258064516129,0.039919354838709675
61,0.06521296107601386,0.05971061748522519,0.055838597921336865,0.0,0.06888119013653964,0.043203586712859184
62,0.058107696988135074,0.055065409187709156,0.050501977487070276,0.0,0.061758442348646185,0.039549741405536964
63,0.07212558336868902,0.06448875689435724,0.061094611794654224,0.0,0.07424692405600339,0.047093763258379294
64,0.044888547271329744,0.040584166026133746,0.03873943120676403,0.0,0.04842428900845504,0.030745580322828592
65,0.0736884261113336,0.06928313976772127,0.06327593111734081,0.0,0.07569082899479375,0.050861033239887866
66,0.06973058637083994,0.06418383518225039,0.0612783940834654,0.0,0.07316428948758584,0.04833597464342314
67,0.07322834645669292,0.06771653543307087,0.06404199475065617,0.0,0.07454068241469816,0.048293963254593175
68,0.07491749174917492,0.06798679867986798,0.06468646864686468,0.0,0.07656765676567656,0.04950495049504951
69,0.058107696988135074,0.055065409187709156,0.050501977487070276,0.0,0.061758442348646185,0.039549741405536964
70,0.05465116279069768,0.053488372093023255,0.04883720930232558,0.0,0.053488372093023255,0.04186046511627907
71,0.07993197278911565,0.07426303854875284,0.07199546485260772,0.0,0.08049886621315193,0.05782312925170068
72,0.060014461315979754,0.05386840202458424,0.049891540130151846,0.0,0.064352856109906,0.03940708604483008
73,0.0638036809815951,0.06073619631901841,0.05644171779141104,0.0,0.0656441717791411,0.04723926380368098
74,0.07379032258064516,0.06935483870967742,0.06290322580645161,0.0,0.07580645161290323,0.05040322580645161
75,0.06457182320441988,0.058011049723756904,0.05490331491712707,0.0,0.06837016574585636,0.04247237569060774
76,0.06220419202163624,0.055780933062880324,0.05273833671399594,0.0,0.06592292089249494,0.041244083840432724
77,0.0793720017444396,0.06934147405146097,0.06716092455298735,0.0,0.08242477104230266,0.0510248582642826
78,0.035576923076923075,0.03653846153846154,0.03365384615384615,0.0,0.03653846153846154,0.023076923076923078
79,0.07572319909245605,0.0706182643221781,0.06693136698808849,0.0,0.07714123652864435,0.05360181508791832
80,0.0712890625,0.064453125,0.061848958333333336,0.0,0.0732421875,0.046549479166666664
81,0.05465116279069768,0.053488372093023255,0.04883720930232558,0.0,0.053488372093023255,0.04186046511627907
82,0.07079646017699115,0.06619469026548673,0.06265486725663717,0.0,0.07256637168141593,0.05203539823008849
83,0.07943067033976126,0.06841138659320478,0.0674931129476584,0.0,0.08172635445362718,0.051423324150596875
84,0.07511940946591403,0.06600086843247938,0.06469821971341728,0.0,0.07859313938341293,0.04993486756404689
85,0.07528230865746549,0.06691760769552489,0.06608113759933082,0.0,0.07862818904224174,0.050188205771643665
86,0.07079646017699115,0.06619469026548673,0.06265486725663717,0.0,0.07256637168141593,0.05203539823008849
87,0.07145661562622693,0.06556733411857087,0.061248527679623084,0.0,0.0745975657636435,0.04868472712995681
